operated_at,geohash,avg_lightlux,latitude,longitude,si,gungu,dong,weight
2024-06-04 23:00:00,wy7vpbk5,39.0,36.037,129.37,경상북도,포항시 북구,남빈동,0.002526217819807542
2024-06-26 22:00:00,wy7vpb99,40.75,36.038,129.366,경상북도,포항시 북구,상원동,0.0026425567983513103
2024-06-26 22:00:00,wy7vpb9f,41.5,36.038,129.367,경상북도,포항시 북구,상원동,0.002692416360584354
2024-06-19 01:00:00,wy7vpbe6,40.333333333333336,36.038,129.369,경상북도,포항시 북구,동빈2가,0.0026148570415551755
2024-06-25 05:00:00,wy7vn8e7,41.0,36.039,129.314,경상북도,포항시 남구,연일읍,0.0026591766524289915
2024-06-13 05:00:00,wy7vp2ss,39.0,36.039,129.348,경상북도,포항시 북구,용흥동,0.002526217819807542
2024-06-09 01:00:00,wy7vp8u8,41.0,36.039,129.359,경상북도,포항시 북구,신흥동,0.0026591766524289915
2024-06-07 02:00:00,wy7vp8xk,41.5,36.039,129.363,경상북도,포항시 북구,대흥동,0.002692416360584354
2024-06-28 20:00:00,wy7vpb8e,41.5,36.039,129.365,경상북도,포항시 북구,대흥동,0.002692416360584354
2024-06-07 21:00:00,wy7vpb9x,41.75,36.039,129.366,경상북도,포항시 북구,상원동,0.0027090362146620353
2024-06-15 22:00:00,wy7vpbg2,40.92307692307692,36.039,129.369,경상북도,포항시 북구,덕산동,0.0026540628511743203
2024-06-01 05:00:00,wy7vnbfw,40.0,36.04,129.324,경상북도,포항시 남구,이동,0.002592697236118267
2024-06-01 05:00:00,wy7vnbgq,41.0,36.04,129.325,경상북도,포항시 남구,이동,0.0026591766524289915
2024-06-04 20:00:00,wy7vp2ge,41.0,36.04,129.347,경상북도,포항시 북구,용흥동,0.0026591766524289915
2024-06-13 00:00:00,wy7vp8u9,39.0,36.04,129.359,경상북도,포항시 북구,신흥동,0.002526217819807542
2024-06-08 00:00:00,wy7vpbbu,41.75193798449613,36.04,129.365,경상북도,포항시 북구,상원동,0.0027091650507401572
2024-06-02 20:00:00,wy7vpbcv,41.0,36.04,129.367,경상북도,포항시 북구,상원동,0.0026591766524289915
2024-06-19 22:00:00,wy7vpbg3,40.5,36.04,129.369,경상북도,포항시 북구,덕산동,0.0026259369442736295
2024-06-26 22:00:00,wy7vpby5,40.0,36.04,129.372,경상북도,포항시 남구,송도동,0.002592697236118267
2024-06-01 20:00:00,wykj00cg,41.333333333333336,36.04,129.378,경상북도,포항시 남구,송도동,0.0026813364578659
2024-06-01 05:00:00,wy7vn9pd,40.0,36.041,129.32,경상북도,포항시 북구,흥해읍,0.002592697236118267
2024-06-01 00:00:00,wy7vp3n6,41.0,36.041,129.351,경상북도,포항시 북구,용흥동,0.0026591766524289915
2024-06-09 01:00:00,wy7vpc01,40.0,36.041,129.364,경상북도,포항시 북구,덕산동,0.002592697236118267
2024-06-27 20:00:00,wy7vpc18,40.0,36.041,129.366,경상북도,포항시 북구,덕산동,0.002592697236118267
2024-06-21 22:00:00,wy7vpc1b,41.5,36.041,129.367,경상북도,포항시 북구,덕산동,0.002692416360584354
2024-06-05 21:00:00,wy7vpbfz,39.75,36.041,129.368,경상북도,포항시 북구,덕산동,0.0025760773820405858
2024-06-17 22:00:00,wy7vpc4r,41.0,36.042,129.367,경상북도,포항시 북구,덕산동,0.0026591766524289915
2024-06-13 05:00:00,wy7vn9qy,41.0,36.043,129.319,경상북도,포항시 북구,흥해읍,0.0026591766524289915
2024-06-12 01:00:00,wy7vpc2y,40.0,36.043,129.365,경상북도,포항시 북구,덕산동,0.002592697236118267
2024-06-26 20:00:00,wy7vpc7y,39.5,36.043,129.369,경상북도,포항시 북구,덕산동,0.0025594575279629045
2024-06-13 05:00:00,wy7vn9xg,41.0,36.044,129.32,경상북도,포항시 북구,흥해읍,0.0026591766524289915
2024-06-13 05:00:00,wy7vp391,39.0,36.044,129.344,경상북도,포항시 북구,용흥동,0.002526217819807542
2024-06-05 21:00:00,wy7vpce5,40.77777777777778,36.044,129.368,경상북도,포항시 북구,덕수동,0.002644403448804386
2024-06-10 23:00:00,wy7vpcek,41.5,36.044,129.369,경상북도,포항시 북구,덕수동,0.002692416360584354
2024-06-07 05:00:00,wy7vp9sp,39.5,36.045,129.359,경상북도,포항시 북구,용흥동,0.0025594575279629045
2024-06-23 23:00:00,wy7vpcg2,39.0,36.045,129.369,경상북도,포항시 북구,대신동,0.002526217819807542
2024-06-23 22:00:00,wy7vpcu4,40.0,36.045,129.37,경상북도,포항시 북구,동빈1가,0.002592697236118267
2024-06-22 02:00:00,wy7vpcz9,39.0,36.045,129.374,경상북도,포항시 남구,송도동,0.002526217819807542
2024-06-02 01:00:00,wy7vp9gu,40.5,36.046,129.358,경상북도,포항시 북구,용흥동,0.0026259369442736295
2024-06-12 01:00:00,wy7vpcbs,40.0,36.046,129.365,경상북도,포항시 북구,대신동,0.002592697236118267
2024-06-18 20:00:00,wy7vpf4b,40.333333333333336,36.046,129.368,경상북도,포항시 북구,대신동,0.0026148570415551755
2024-06-07 22:00:00,wy7vpcum,41.5,36.046,129.37,경상북도,포항시 북구,동빈1가,0.002692416360584354
2024-06-13 05:00:00,wy7vnf5s,41.0,36.047,129.325,경상북도,포항시 북구,흥해읍,0.0026591766524289915
2024-06-03 20:00:00,wy7vpf4y,40.833333333333336,36.047,129.368,경상북도,포항시 북구,대신동,0.0026480967497105375
2024-06-09 01:00:00,wy7vpfhw,41.0,36.047,129.37,경상북도,포항시 북구,대신동,0.0026591766524289915
2024-06-13 05:00:00,wy7vnfkc,41.0,36.048,129.327,경상북도,포항시 북구,흥해읍,0.0026591766524289915
2024-06-12 20:00:00,wy7vpfm5,40.0,36.048,129.371,경상북도,포항시 북구,대신동,0.002592697236118267
2024-06-13 05:00:00,wy7vnfqp,39.0,36.049,129.328,경상북도,포항시 북구,흥해읍,0.002526217819807542
2024-06-13 05:00:00,wy7vp43p,41.666666666666664,36.049,129.333,경상북도,포항시 북구,흥해읍,0.002703496263302808
2024-06-10 20:00:00,wy7vpdwf,41.911764705882355,36.049,129.362,경상북도,포항시 북구,대신동,0.0027197902378887705
2024-06-29 23:00:00,wy7vpdx0,39.333333333333336,36.049,129.363,경상북도,포항시 북구,대신동,0.0025483776252444505
2024-06-12 22:00:00,wy7vpf6x,41.0,36.049,129.368,경상북도,포항시 북구,대신동,0.0026591766524289915
2024-06-08 05:00:00,wy7vpft1,39.5,36.049,129.371,경상북도,포항시 북구,대신동,0.0025594575279629045
